,name,ykiho,top5
4753,슈퍼맨정형외과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
4754,허내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,"['고지혈증', '고혈압', '관절병증', '당뇨병', '위식도 역류질환']"
4755,전내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '알레르기질환', '호흡계통의 질환']"
4756,윤이비인후과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDQjJDgz,"['감기', '비염', '이명', '중이염', '호흡계통의 질환']"
4757,위앤장(We&Jang)이원표내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz,"['고지혈증', '고혈압', '골다공증', '당뇨병', '위식도 역류질환']"
4758,하나로신경과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,"['고혈압', '당뇨병', '손목터널증후군', '정신및행동장애', '척추질환']"
4759,영등포종도외과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,"['감기', '고혈압', '당뇨병', '전립선증식증', '치질']"
4760,소화내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '관절병증', '당뇨병', '호흡계통의 질환']"
4761,진경환내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4762,양천이비인후과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,"['감기', '비염', '중이염', '호흡계통의 질환', '후두염']"
4763,자모내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '알레르기질환', '위식도 역류질환']"
4764,박내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '호흡계통의 질환']"
4765,김시욱안과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,"['각막염', '망막(맥락막·유리체) 질환', '백내장', '안구건조증', '알레르기질환']"
4766,수원중앙내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '호흡계통의 질환']"
4767,누가의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,"['고혈압', '관절병증', '당뇨병', '알레르기질환', '호흡계통의 질환']"
4768,서울마취통증의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,"['관절병증', '근막통증증후군', '손목터널증후군', '정신및행동장애', '척추질환']"
4769,함공식의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz,"['대상포진', '방광염', '알레르기질환', '요실금 ', '전립선증식증']"
4770,연세김안과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,"['각막염', '녹내장', '망막(맥락막·유리체) 질환', '백내장', '알레르기질환']"
4771,웰니스의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,"['고혈압', '방광염', '위식도 역류질환', '장염', '질염']"
4772,삼성의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,"['고혈압', '관절병증', '알레르기질환', '척추질환', '호흡계통의 질환']"
4773,김태명의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,"['감기', '고혈압', '관절병증', '근막통증증후군', '알레르기질환']"
4774,구미항외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,"['고혈압', '알레르기질환', '치질', '티눈', '화상']"
4775,신라산부인과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz,"['대상포진', '방광염', '성매개감염병', '요실금 ', '질염']"
4776,타토아의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,"['불면증', '안구건조증', '알레르기질환', '영양결핍', '척추질환']"
4777,조길호의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,"['거북목(일자목)증후군', '고혈압', '관절병증', '오십견', '척추질환']"
4778,한영안과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz,"['녹내장', '망막(맥락막·유리체) 질환', '백내장', '안구건조증', '알레르기질환']"
4779,전피부과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,"['건선', '대상포진', '알레르기질환', '전립선증식증', '탈모']"
4780,백철운소아청소년과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,"['감기', '고혈압', '비염', '알레르기질환', '호흡계통의 질환']"
4781,상인내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,"['간경변증', '고지혈증', '고혈압', '당뇨병', '비염']"
4782,손안과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,"['각막염', '근시', '망막(맥락막·유리체) 질환', '백내장', '안구건조증']"
4783,박준호내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '비염']"
4784,김학영정형외과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,"['골절', '관절병증', '근막통증증후군', '오십견', '척추질환']"
4785,김무명이비인후과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,"['감기', '비염', '위식도 역류질환', '중이염', '호흡계통의 질환']"
4786,참조은이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,"['감기', '난청', '비염', '중이염', '호흡계통의 질환']"
4787,한사랑의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '근막통증증후군', '당뇨병', '알레르기질환']"
4788,현대정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,"['고혈압', '관절병증', '발목염좌긴장', '오십견', '척추질환']"
4789,한사랑가정의학과의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,"['고혈압', '당뇨병', '알레르기질환', '하지의 정맥류', '호흡계통의 질환']"
4790,푸른안과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,"['각막염', '녹내장', '망막(맥락막·유리체) 질환', '백내장', '알레르기질환']"
4791,권향미소아과의원,JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,"['감기', '비염', '알레르기질환', '중이염', '호흡계통의 질환']"
4792,한양내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4793,이건내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4794,분도내과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4795,연세사랑꽃소아과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,"['고혈압', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
4796,아름다운피부과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz,"['건선', '대상포진', '백반증', '알레르기질환', '탈모']"
4797,화명마취통증의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '관절병증', '오십견', '척추질환', '테니스 엘보']"
4798,우정훈 정신건강의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,"['백내장', '우울증', '정신및행동장애', '조울증', '파킨슨증']"
4799,참이비인후과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz,"['감기', '난청', '비염', '중이염', '호흡계통의 질환']"
4800,푸른이비인후과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,"['감기', '난청', '비염', '중이염', '호흡계통의 질환']"
4801,정병현정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
4802,화명성모안과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,"['각막염', '근시', '망막(맥락막·유리체) 질환', '백내장', '안구건조증']"
4803,코아이비인후과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,"['감기', '비염', '중이염', '호흡계통의 질환', '후두염']"
4804,현대의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,"['고혈압', '관절병증', '당뇨병', '오십견', '척추질환']"
4805,더미스성형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,['화상']
4806,동산이비인후과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,"['감기', '난청', '비염', '위식도 역류질환', '호흡계통의 질환']"
4807,킹세종 이비인후과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDQjJDgz,"['감기', '난청', '비염', '중이염', '호흡계통의 질환']"
4808,노명선정신건강의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '폭식증']"
4809,서울탑의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,"['고혈압', '골절', '관절병증', '오십견', '척추질환']"
4810,예지미의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,"['대상포진', '알레르기질환', '탈모', '호흡계통의 질환', '화상']"
4811,연세윤피부과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
4812,쌍용우리이비인후과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,"['감기', '난청', '비염', '중이염', '호흡계통의 질환']"
4813,석바위정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,"['골절', '관절병증', '발목염좌긴장', '오십견', '척추질환']"
4814,미래로소아청소년과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,"['감기', '알레르기질환', '장염', '중이염', '호흡계통의 질환']"
4815,서울행복내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDYjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '위식도 역류질환']"
4816,국민건강내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '지방간']"
4817,강남밸런스의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,"['거북목(일자목)증후군', '관절병증', '오십견', '척추질환', '테니스 엘보']"
4818,참이비인후과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,"['감기', '난청', '비염', '중이염', '후두염']"
4819,문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '호흡계통의 질환']"
4820,김민희의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,"['고혈압', '비염', '알레르기질환', '정신및행동장애', '호흡계통의 질환']"
4821,노광해내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4822,혜성정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz,"['거북목(일자목)증후군', '고혈압', '골절', '관절병증', '척추질환']"
4823,아름다운피부과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz,"['건선', '대상포진', '백반증', '알레르기질환', '탈모']"
4824,강남더케이의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,"['방광염', '복합부위통증증후군', '알레르기질환', '요실금 ', '질염']"
4825,포에버의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,"['대상포진', '안구건조증', '알레르기질환', '위식도 역류질환', '탈모']"
4826,사랑의의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,"['고혈압', '근막통증증후군', '비염', '알레르기질환', '호흡계통의 질환']"
4827,오이비인후과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,"['감기', '비염', '알레르기질환', '중이염', '호흡계통의 질환']"
4828,나주한국의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,"['고혈압', '뇌졸중', '당뇨병', '척추질환', '치매']"
4829,더베스트메디컬의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,"['감기', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
4830,한희피부과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
4831,밝은미래안과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,"['녹내장', '망막(맥락막·유리체) 질환', '백내장', '안구건조증', '알레르기질환']"
4832,다대정내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz,"['고혈압', '당뇨병', '위식도 역류질환', '장염', '호흡계통의 질환']"
4833,반딧불의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,"['고혈압', '비염', '장염', '호흡계통의 질환', '화상']"
4834,다나아마취통증의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '관절병증', '근막통증증후군', '오십견', '척추질환']"
4835,속튼튼원내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4836,드림산부인과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,"['다낭성 난소증후군', '방광염', '성매개감염병', '요실금 ', '질염']"
4837,더편한내과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '장염', '호흡계통의 질환']"
4838,밝은미래소아청소년과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,"['빈혈', '알레르기질환', '중이염', '호흡계통의 질환', '환경성질환_천식']"
4839,사천김안과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,"['각막염', '근시', '망막(맥락막·유리체) 질환', '안구건조증', '알레르기질환']"
4840,지미의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz,"['거북목(일자목)증후군', '근막통증증후군', '알레르기질환', '척추질환', '티눈']"
4841,킴스피부과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,"['건선', '대상포진', '백반증', '알레르기질환', '탈모']"
4842,강정신건강의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
4843,미애로여성의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,"['다낭성 난소증후군', '방광염', '성매개감염병', '알레르기질환', '질염']"
4844,전소아과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,"['감기', '고혈압', '알레르기질환', '중이염', '호흡계통의 질환']"
4845,정내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
4846,호산정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,"['골다공증', '골절', '관절병증', '오십견', '척추질환']"
4847,첨단가족연합의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,"['고혈압', '비염', '생활습관병_유방암', '장염', '호흡계통의 질환']"
4848,백석정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '오십견', '척추질환']"
4849,허니의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,"['불면증', '알레르기질환', '탈모', '티눈', '화상']"
4850,본메디산부인과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,"['방광염', '성매개감염병', '신경인성 방광', '요실금 ', '질염']"
4851,다나피부과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,"['대상포진', '알레르기질환', '전립선증식증', '탈모', '화상']"
4852,다정내과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '위식도 역류질환']"
4853,고운세상부평피부과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
4854,태릉밝은안과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,"['각막염', '망막(맥락막·유리체) 질환', '백내장', '안구건조증', '알레르기질환']"
4855,연세가정의학과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,"['감기', '고혈압', '당뇨병', '알레르기질환', '호흡계통의 질환']"
4856,호산부인과의원,JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,"['감기', '방광염', '비염', '성매개감염병', '알레르기질환']"
4857,시원정형외과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,"['골절', '관절병증', '오십견', '척추질환', '테니스 엘보']"
